X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-5.960000e-02,1.000000e-04
0,-8.00e-02,1.20e-02,
1,4.00e-01,-1.20e-02,
2,4.00e-01,1.20e-02,
3,8.00e-02,-1.20e-02,
4,4.00e-01,-8.00e-03,
5,8.00e-02,1.60e-02,
6,4.00e-01,-8.00e-03,
7,8.00e-02,1.60e-02,
8,8.00e-02,-8.00e-03,
9,3.20e-01,1.60e-02,
10,3.20e-01,-8.00e-03,
11,0.00e+00,1.60e-02,
12,8.00e-02,1.60e-02,
13,4.00e-01,-4.00e-03,
14,8.00e-02,2.00e-02,
15,4.00e-01,-8.00e-03,
16,8.00e-02,2.00e-02,
17,4.00e-01,-8.00e-03,
18,8.00e-02,-4.00e-03,
19,4.80e-01,2.40e-02,
20,8.00e-02,0.00e+00,
21,4.00e-01,2.40e-02,
22,0.00e+00,0.00e+00,
23,4.00e-01,2.40e-02,
24,4.80e-01,2.80e-02,
25,8.00e-02,0.00e+00,
26,1.60e-01,4.00e-03,
27,4.00e-01,2.80e-02,
28,4.00e-01,4.00e-03,
29,0.00e+00,3.20e-02,
30,8.00e-02,8.00e-03,
31,4.00e-01,3.20e-02,
32,1.60e-01,3.20e-02,
33,4.80e-01,8.00e-03,
34,8.00e-02,3.20e-02,
35,4.80e-01,8.00e-03,
36,4.80e-01,3.60e-02,
37,1.60e-01,8.00e-03,
38,1.60e-01,8.00e-03,
39,4.80e-01,3.60e-02,
40,4.80e-01,1.20e-02,
41,1.60e-01,3.60e-02,
42,4.00e-01,1.20e-02,
43,8.00e-02,3.60e-02,
44,1.60e-01,3.60e-02,
45,4.80e-01,1.20e-02,
46,4.00e-01,1.60e-02,
47,8.00e-02,4.00e-02,
48,4.80e-01,1.60e-02,
49,8.00e-02,4.00e-02,
50,4.00e-01,1.60e-02,
51,8.00e-02,4.00e-02,
52,8.00e-02,1.60e-02,
53,4.00e-01,4.00e-02,
54,1.60e-01,4.00e-02,
55,4.80e-01,1.60e-02,
56,8.00e-02,4.40e-02,
57,4.80e-01,1.60e-02,
58,4.00e-01,5.20e-02,
59,8.00e-02,1.60e-02,
60,4.00e-01,4.40e-02,
61,8.00e-02,2.00e-02,
62,8.00e-02,2.00e-02,
63,3.20e-01,4.40e-02,
64,4.00e-01,4.40e-02,
65,8.00e-02,2.00e-02,
66,4.00e-01,2.00e-02,
67,0.00e+00,4.80e-02,
68,0.00e+00,4.40e-02,
69,4.00e-01,2.00e-02,
70,8.00e-02,2.00e-02,
71,3.20e-01,4.80e-02,
72,8.00e-02,2.40e-02,
73,4.00e-01,4.80e-02,
74,4.00e-01,2.40e-02,
75,8.00e-02,4.80e-02,
76,3.20e-01,2.40e-02,
77,0.00e+00,4.80e-02,
78,1.60e-01,2.40e-02,
79,4.80e-01,4.80e-02,
80,1.60e-01,2.40e-02,
81,4.00e-01,4.80e-02,
82,1.60e-01,4.80e-02,
83,4.80e-01,2.40e-02,
84,4.00e-01,4.80e-02,
85,1.60e-01,2.40e-02,
86,8.00e-02,5.20e-02,
87,4.80e-01,2.40e-02,
88,4.00e-01,2.40e-02,
89,0.00e+00,4.80e-02,
90,8.00e-02,4.80e-02,
91,4.80e-01,2.40e-02,
92,4.80e-01,4.80e-02,
93,8.00e-02,2.40e-02,
94,8.00e-02,2.40e-02,
95,4.00e-01,5.20e-02,
96,5.60e-01,4.80e-02,
97,1.60e-01,2.40e-02,
98,1.60e-01,4.80e-02,
99,4.80e-01,2.40e-02,
100,4.80e-01,4.80e-02,
101,1.60e-01,2.40e-02,
102,1.60e-01,2.80e-02,
103,4.80e-01,5.20e-02,
104,1.60e-01,2.80e-02,
105,5.60e-01,5.20e-02,
106,4.80e-01,5.20e-02,
107,2.40e-01,2.80e-02,
108,2.40e-01,5.20e-02,
109,5.60e-01,2.80e-02,
110,1.60e-01,2.80e-02,
111,4.80e-01,6.00e-02,
112,4.80e-01,2.80e-02,
113,8.00e-02,5.60e-02,
114,4.80e-01,3.20e-02,
115,8.00e-02,5.60e-02,
116,8.00e-02,5.20e-02,
117,4.00e-01,2.80e-02,
118,4.80e-01,3.20e-02,
119,8.00e-02,5.60e-02,
120,4.00e-01,5.60e-02,
121,8.00e-02,3.20e-02,
122,4.00e-01,5.60e-02,
123,8.00e-02,3.20e-02,
124,4.00e-01,3.20e-02,
125,0.00e+00,5.60e-02,
126,0.00e+00,3.20e-02,
127,4.00e-01,5.60e-02,
128,4.00e-01,2.20e-01,
129,-2.40e-01,3.20e-02,
130,-1.60e-01,3.60e-02,
131,4.80e-01,6.40e-02,
132,4.80e-01,6.80e-02,
133,2.40e-01,4.40e-02,
134,2.40e-01,7.20e-02,
135,5.60e-01,4.40e-02,
136,5.60e-01,5.20e-02,
137,3.20e-01,7.60e-02,
138,1.60e-01,4.80e-02,
139,5.60e-01,7.60e-02,
140,6.40e-01,7.60e-02,
141,2.40e-01,4.80e-02,
142,2.40e-01,7.60e-02,
143,5.60e-01,4.80e-02,
144,4.80e-01,4.80e-02,
145,2.40e-01,7.60e-02,
146,4.80e-01,7.20e-02,
147,2.40e-01,4.40e-02,
148,4.80e-01,7.20e-02,
149,2.40e-01,4.00e-02,
150,5.60e-01,7.20e-02,
151,2.40e-01,4.40e-02,
152,5.60e-01,6.80e-02,
153,1.60e-01,4.00e-02,
154,1.60e-01,4.00e-02,
155,5.60e-01,6.40e-02,
156,4.80e-01,6.40e-02,
157,1.60e-01,3.60e-02,
158,4.80e-01,6.40e-02,
159,1.60e-01,3.60e-02,
160,2.40e-01,3.60e-02,
161,5.60e-01,6.40e-02,
162,4.80e-01,6.00e-02,
163,1.60e-01,3.20e-02,
164,1.60e-01,5.60e-02,
165,5.60e-01,3.20e-02,
166,3.20e-01,3.20e-02,
167,6.40e-01,5.60e-02,
168,5.60e-01,5.20e-02,
169,2.40e-01,2.80e-02,
170,5.60e-01,5.20e-02,
171,3.20e-01,2.40e-02,
172,5.60e-01,4.80e-02,
