X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-01,2.000000e-04
264,6.00e-02,
265,-4.00e-03,
266,-4.00e-03,
267,6.80e-02,
268,6.40e-02,
269,-1.20e-02,
270,6.00e-02,
271,-4.00e-03,
272,6.80e-02,
273,-4.00e-03,
274,6.40e-02,
275,-4.00e-03,
276,-4.00e-03,
277,6.40e-02,
278,6.40e-02,
279,0.00e+00,
280,-4.00e-03,
281,2.08e-01,
282,6.00e-02,
283,-1.20e-02,
284,6.00e-02,
285,-8.00e-03,
286,-8.00e-03,
287,6.40e-02,
288,6.00e-02,
289,-8.00e-03,
290,-4.00e-03,
291,6.00e-02,
292,-4.00e-03,
293,6.40e-02,
294,6.00e-02,
295,-8.00e-03,
296,6.00e-02,
297,-4.00e-03,
298,-1.20e-02,
299,6.00e-02,
300,6.40e-02,
301,-4.00e-03,
302,-8.00e-03,
303,6.40e-02,
304,6.00e-02,
305,-1.60e-02,
306,-8.00e-03,
307,6.40e-02,
308,-1.20e-02,
309,5.60e-02,
310,6.40e-02,
311,-1.20e-02,
312,6.00e-02,
313,-8.00e-03,
314,6.00e-02,
315,-8.00e-03,
316,6.00e-02,
317,-8.00e-03,
318,6.40e-02,
319,-1.20e-02,
320,-4.00e-03,
321,6.40e-02,
322,6.00e-02,
323,-4.00e-03,
324,6.80e-02,
325,-8.00e-03,
326,6.00e-02,
327,-4.00e-03,
328,6.40e-02,
329,-8.00e-03,
330,6.00e-02,
331,-4.00e-03,
332,-8.00e-03,
333,6.40e-02,
334,6.00e-02,
335,-1.20e-02,
336,-4.00e-03,
337,6.40e-02,
338,-4.00e-03,
339,6.00e-02,
340,6.00e-02,
341,-4.00e-03,
342,6.00e-02,
343,-8.00e-03,
344,6.00e-02,
345,-8.00e-03,
346,-8.00e-03,
347,6.40e-02,
348,6.00e-02,
349,-1.20e-02,
350,6.40e-02,
351,-1.60e-02,
352,6.40e-02,
353,-1.60e-02,
354,6.00e-02,
355,-8.00e-03,
356,6.00e-02,
357,-8.00e-03,
358,-8.00e-03,
359,6.40e-02,
360,6.00e-02,
361,-1.40e-01,
362,-1.60e-02,
363,6.80e-02,
364,7.20e-02,
365,-1.20e-02,
366,4.00e-03,
367,6.80e-02,
368,7.20e-02,
369,-8.00e-03,
370,6.80e-02,
371,-8.00e-03,
372,6.80e-02,
373,-4.00e-03,
374,6.80e-02,
375,-4.00e-03,
376,6.40e-02,
377,-8.00e-03,
378,6.80e-02,
379,-8.00e-03,
380,0.00e+00,
381,6.80e-02,
382,6.00e-02,
383,-4.00e-03,
384,6.00e-02,
385,-8.00e-03,
386,6.00e-02,
387,-8.00e-03,
388,6.40e-02,
389,-8.00e-03,
390,6.00e-02,
391,-4.00e-03,
392,0.00e+00,
393,6.00e-02,
394,-4.00e-03,
395,6.40e-02,
396,6.00e-02,
397,-4.00e-03,
398,6.80e-02,
399,-4.00e-03,
400,6.00e-02,
401,-4.00e-03,
402,6.40e-02,
403,-4.00e-03,
404,-4.00e-03,
405,6.40e-02,
406,0.00e+00,
407,6.40e-02,
408,6.80e-02,
409,-8.00e-03,
410,6.00e-02,
411,-8.00e-03,
412,6.00e-02,
413,-4.00e-03,
414,6.80e-02,
415,-4.00e-03,
416,-8.00e-03,
417,6.80e-02,
418,-4.00e-03,
419,6.40e-02,
420,6.80e-02,
421,-4.00e-03,
422,6.00e-02,
423,-1.20e-02,
424,6.00e-02,
425,-1.20e-02,
426,6.40e-02,
427,-4.00e-03,
428,6.00e-02,
429,-8.00e-03,
430,6.00e-02,
431,-4.00e-03,
432,-4.00e-03,
433,6.40e-02,
434,2.04e-01,
435,-8.00e-03,
436,-4.00e-03,
437,6.00e-02,
438,-4.00e-03,
439,6.80e-02,
440,6.80e-02,
441,-1.60e-02,
442,6.00e-02,
443,-8.00e-03,
444,6.40e-02,
445,-4.00e-03,
446,6.40e-02,
447,-8.00e-03,
448,6.00e-02,
449,-4.00e-03,
450,6.00e-02,
451,-4.00e-03,
452,6.40e-02,
453,-1.60e-02,
454,6.00e-02,
455,-8.00e-03,
456,6.40e-02,
457,-4.00e-03,
458,6.00e-02,
459,-8.00e-03,
460,0.00e+00,
461,6.40e-02,
462,-8.00e-03,
463,6.40e-02,
464,6.40e-02,
465,-1.60e-02,
466,6.00e-02,
467,-8.00e-03,
468,-8.00e-03,
469,6.00e-02,
470,6.00e-02,
471,-8.00e-03,
472,6.00e-02,
473,-8.00e-03,
474,0.00e+00,
475,6.00e-02,
476,6.40e-02,
477,-4.00e-03,
478,6.40e-02,
479,-4.00e-03,
480,6.40e-02,
481,0.00e+00,
482,6.40e-02,
483,-4.00e-03,
484,6.00e-02,
485,-8.00e-03,
486,-4.00e-03,
487,6.40e-02,
488,-8.00e-03,
489,6.40e-02,
490,6.40e-02,
491,-4.00e-03,
492,-8.00e-03,
493,6.40e-02,
494,-4.00e-03,
495,6.80e-02,
496,6.00e-02,
497,-4.00e-03,
498,6.40e-02,
499,-4.00e-03,
500,-4.00e-03,
501,6.00e-02,
502,5.60e-02,
503,-8.00e-03,
504,6.00e-02,
505,-1.20e-02,
506,6.00e-02,
507,-8.00e-03,
508,-4.00e-03,
509,6.00e-02,
510,6.00e-02,
511,-1.20e-02,
512,6.00e-02,
513,-8.00e-03,
514,-1.40e-01,
515,7.20e-02,
516,6.80e-02,
517,0.00e+00,
518,0.00e+00,
519,6.40e-02,
520,6.40e-02,
521,0.00e+00,
522,6.80e-02,
523,-8.00e-03,
524,6.00e-02,
525,-1.20e-02,
526,-4.00e-03,
527,6.40e-02,
528,6.40e-02,
529,-4.00e-03,
530,-4.00e-03,
531,6.40e-02,
532,6.40e-02,
533,-4.00e-03,
534,6.80e-02,
535,-4.00e-03,
536,6.40e-02,
537,-4.00e-03,
538,6.40e-02,
539,-8.00e-03,
540,-4.00e-03,
541,6.40e-02,
542,-4.00e-03,
543,6.40e-02,
544,6.00e-02,
545,-1.20e-02,
546,-4.00e-03,
547,6.40e-02,
548,6.00e-02,
549,-4.00e-03,
550,6.80e-02,
551,-1.20e-02,
552,6.00e-02,
553,-8.00e-03,
554,0.00e+00,
555,6.00e-02,
556,-4.00e-03,
557,6.40e-02,
558,6.40e-02,
559,-4.00e-03,
560,6.80e-02,
561,0.00e+00,
562,-4.00e-03,
563,6.80e-02,
564,-4.00e-03,
565,6.80e-02,
566,6.40e-02,
567,-4.00e-03,
568,6.00e-02,
569,0.00e+00,
570,-4.00e-03,
571,6.80e-02,
572,0.00e+00,
573,6.80e-02,
574,6.40e-02,
575,-4.00e-03,
576,-4.00e-03,
577,6.40e-02,
578,6.40e-02,
579,-8.00e-03,
580,0.00e+00,
581,6.40e-02,
582,6.40e-02,
583,-4.00e-03,
584,6.00e-02,
585,0.00e+00,
586,6.40e-02,
587,-1.20e-02,
588,2.12e-01,
589,-8.00e-03,
590,-1.20e-02,
591,6.00e-02,
592,6.00e-02,
593,-1.60e-02,
594,-4.00e-03,
595,6.00e-02,
596,-1.60e-02,
597,6.00e-02,
598,-8.00e-03,
599,6.40e-02,
600,-4.00e-03,
601,6.40e-02,
602,6.00e-02,
603,-4.00e-03,
604,-4.00e-03,
605,6.40e-02,
606,6.40e-02,
607,-8.00e-03,
608,6.40e-02,
609,-1.60e-02,
610,6.00e-02,
611,-8.00e-03,
612,6.40e-02,
613,-4.00e-03,
614,-4.00e-03,
615,6.40e-02,
616,6.40e-02,
617,-4.00e-03,
618,6.40e-02,
619,-1.20e-02,
620,6.40e-02,
621,-1.60e-02,
622,6.00e-02,
623,-1.20e-02,
624,5.60e-02,
625,-8.00e-03,
626,6.40e-02,
627,-8.00e-03,
628,5.60e-02,
629,-4.00e-03,
630,-8.00e-03,
631,6.40e-02,
632,-4.00e-03,
633,6.40e-02,
634,-4.00e-03,
635,6.00e-02,
636,-8.00e-03,
637,6.00e-02,
638,6.80e-02,
639,-4.00e-03,
640,6.40e-02,
641,-8.00e-03,
642,6.00e-02,
643,-4.00e-03,
644,6.00e-02,
645,-8.00e-03,
646,6.00e-02,
647,-4.00e-03,
648,6.40e-02,
649,-8.00e-03,
650,-4.00e-03,
651,6.00e-02,
652,6.40e-02,
653,-1.20e-02,
654,6.00e-02,
655,-1.60e-02,
656,-4.00e-03,
657,6.40e-02,
658,-4.00e-03,
659,6.00e-02,
660,6.40e-02,
661,-1.20e-02,
662,-4.00e-03,
663,6.00e-02,
664,-4.00e-03,
665,5.60e-02,
666,6.00e-02,
667,-8.00e-03,
668,-1.36e-01,
669,6.00e-02,
670,6.40e-02,
671,0.00e+00,
672,0.00e+00,
673,6.80e-02,
674,0.00e+00,
675,6.80e-02,
676,6.80e-02,
677,0.00e+00,
678,6.40e-02,
679,-4.00e-03,
680,6.80e-02,
681,0.00e+00,
682,0.00e+00,
683,6.80e-02,
684,6.40e-02,
685,-4.00e-03,
686,6.40e-02,
687,-4.00e-03,
688,6.80e-02,
689,-4.00e-03,
690,6.40e-02,
691,-1.20e-02,
692,-4.00e-03,
693,6.80e-02,
694,6.00e-02,
695,-8.00e-03,
696,6.40e-02,
697,-4.00e-03,
698,6.80e-02,
699,-4.00e-03,
700,6.80e-02,
701,-1.60e-02,
702,6.40e-02,
703,-8.00e-03,
704,-4.00e-03,
705,6.00e-02,
706,6.40e-02,
707,-8.00e-03,
708,6.40e-02,
709,-4.00e-03,
710,6.00e-02,
711,-4.00e-03,
712,6.00e-02,
713,-8.00e-03,
714,6.00e-02,
715,-4.00e-03,
716,-4.00e-03,
717,6.80e-02,
718,7.20e-02,
719,-4.00e-03,
720,-4.00e-03,
721,6.80e-02,
722,6.40e-02,
723,-4.00e-03,
724,6.40e-02,
725,-1.20e-02,
726,6.40e-02,
727,-8.00e-03,
728,-4.00e-03,
729,6.40e-02,
730,6.80e-02,
731,-4.00e-03,
732,6.40e-02,
733,-4.00e-03,
734,-4.00e-03,
735,6.40e-02,
736,6.40e-02,
737,-4.00e-03,
738,6.40e-02,
739,0.00e+00,
740,-8.00e-03,
741,1.68e-01,
742,2.12e-01,
743,-8.00e-03,
744,5.60e-02,
745,-8.00e-03,
746,6.00e-02,
747,-1.20e-02,
748,6.00e-02,
749,-8.00e-03,
750,6.00e-02,
751,-8.00e-03,
752,6.40e-02,
753,-8.00e-03,
754,-8.00e-03,
755,6.40e-02,
756,-4.00e-03,
757,6.00e-02,
758,6.00e-02,
759,-1.20e-02,
760,-4.00e-03,
761,6.00e-02,
762,6.40e-02,
763,-4.00e-03,
764,6.00e-02,
765,-1.20e-02,
766,6.80e-02,
767,-4.00e-03,
768,6.40e-02,
769,-4.00e-03,
770,6.40e-02,
771,-1.20e-02,
772,6.40e-02,
773,-4.00e-03,
774,6.40e-02,
775,-8.00e-03,
776,6.00e-02,
777,-4.00e-03,
778,6.40e-02,
779,-4.00e-03,
780,6.40e-02,
781,-1.20e-02,
782,6.00e-02,
783,-8.00e-03,
784,6.40e-02,
785,-4.00e-03,
786,6.00e-02,
787,-4.00e-03,
788,6.00e-02,
789,-4.00e-03,
790,6.00e-02,
791,-8.00e-03,
792,-4.00e-03,
793,6.00e-02,
794,-4.00e-03,
795,6.40e-02,
796,6.40e-02,
797,-4.00e-03,
798,6.80e-02,
799,-8.00e-03,
800,0.00e+00,
801,6.80e-02,
802,6.80e-02,
803,-4.00e-03,
804,-4.00e-03,
805,6.00e-02,
806,6.00e-02,
807,-8.00e-03,
808,6.00e-02,
809,-8.00e-03,
810,6.00e-02,
811,-8.00e-03,
812,6.00e-02,
813,-8.00e-03,
814,-1.60e-02,
815,6.40e-02,
816,-4.00e-03,
817,6.00e-02,
818,6.00e-02,
819,-8.00e-03,
820,6.00e-02,
821,-1.20e-02,
822,-1.52e-01,
823,6.40e-02,
824,6.40e-02,
825,0.00e+00,
826,6.00e-02,
827,-4.00e-03,
828,6.00e-02,
829,-4.00e-03,
830,-8.00e-03,
831,6.40e-02,
832,6.80e-02,
833,-1.20e-02,
834,6.40e-02,
835,-4.00e-03,
836,6.40e-02,
837,-1.20e-02,
838,-4.00e-03,
839,7.20e-02,
840,-4.00e-03,
841,7.20e-02,
842,-4.00e-03,
843,6.40e-02,
844,0.00e+00,
845,6.40e-02,
846,6.80e-02,
847,-1.60e-02,
848,-4.00e-03,
849,7.20e-02,
850,6.80e-02,
851,-8.00e-03,
852,-4.00e-03,
853,6.40e-02,
854,-4.00e-03,
855,6.40e-02,
856,0.00e+00,
857,6.40e-02,
858,6.40e-02,
859,-8.00e-03,
860,6.00e-02,
861,-8.00e-03,
862,6.00e-02,
863,-8.00e-03,
864,-1.60e-02,
865,6.00e-02,
866,-4.00e-03,
867,6.00e-02,
868,6.00e-02,
869,-4.00e-03,
870,6.40e-02,
871,-1.20e-02,
872,-4.00e-03,
873,6.40e-02,
874,-8.00e-03,
875,6.80e-02,
876,6.80e-02,
877,0.00e+00,
878,0.00e+00,
879,6.40e-02,
880,0.00e+00,
881,6.80e-02,
882,6.40e-02,
883,0.00e+00,
884,0.00e+00,
885,6.40e-02,
886,6.80e-02,
887,-8.00e-03,
888,-4.00e-03,
889,6.80e-02,
890,6.40e-02,
891,-4.00e-03,
892,-4.00e-03,
893,6.80e-02,
894,0.00e+00,
895,2.08e-01,
896,-8.00e-03,
897,6.00e-02,
898,-1.20e-02,
899,6.40e-02,
900,6.00e-02,
901,-8.00e-03,
902,6.00e-02,
903,-1.20e-02,
904,5.20e-02,
905,-1.20e-02,
906,6.00e-02,
907,-1.20e-02,
908,-4.00e-03,
909,6.00e-02,
910,6.00e-02,
911,-8.00e-03,
912,6.00e-02,
913,-8.00e-03,
914,-1.20e-02,
915,6.00e-02,
916,-4.00e-03,
917,6.40e-02,
918,-8.00e-03,
919,6.40e-02,
920,6.40e-02,
921,-8.00e-03,
922,-4.00e-03,
923,6.40e-02,
924,-1.60e-02,
925,6.40e-02,
926,6.00e-02,
927,-8.00e-03,
928,6.40e-02,
929,-8.00e-03,
930,6.00e-02,
931,-8.00e-03,
932,-4.00e-03,
933,6.40e-02,
934,-8.00e-03,
935,6.00e-02,
936,-4.00e-03,
937,6.00e-02,
938,6.00e-02,
939,-8.00e-03,
940,-8.00e-03,
941,6.40e-02,
942,-4.00e-03,
943,6.40e-02,
944,6.00e-02,
945,-4.00e-03,
946,6.00e-02,
947,-1.20e-02,
948,-1.20e-02,
949,6.00e-02,
950,6.00e-02,
951,-1.20e-02,
952,6.00e-02,
953,-8.00e-03,
954,6.00e-02,
955,-8.00e-03,
956,6.00e-02,
957,-4.00e-03,
958,6.40e-02,
959,-1.20e-02,
960,-8.00e-03,
961,6.80e-02,
962,6.00e-02,
963,-4.00e-03,
964,6.40e-02,
965,-8.00e-03,
966,6.00e-02,
967,-8.00e-03,
968,6.00e-02,
969,-8.00e-03,
970,6.40e-02,
971,-1.20e-02,
972,-8.00e-03,
973,6.80e-02,
974,6.00e-02,
975,-1.04e-01,
976,-1.32e-01,
977,6.80e-02,
978,6.80e-02,
979,0.00e+00,
980,6.80e-02,
981,-4.00e-03,
982,6.40e-02,
983,0.00e+00,
984,6.80e-02,
985,-1.20e-02,
986,-1.60e-02,
987,6.40e-02,
988,6.00e-02,
989,-4.00e-03,
990,6.40e-02,
991,-4.00e-03,
992,-4.00e-03,
993,6.80e-02,
994,-4.00e-03,
995,6.40e-02,
996,6.40e-02,
997,-4.00e-03,
998,-4.00e-03,
999,7.60e-02,
1000,6.80e-02,
1001,-4.00e-03,
1002,6.40e-02,
1003,-4.00e-03,
1004,-4.00e-03,
1005,6.40e-02,
1006,6.40e-02,
1007,-4.00e-03,
1008,6.40e-02,
1009,-8.00e-03,
1010,6.80e-02,
1011,-8.00e-03,
1012,6.40e-02,
1013,-4.00e-03,
1014,-4.00e-03,
1015,6.00e-02,
1016,-4.00e-03,
1017,6.00e-02,
1018,-8.00e-03,
1019,6.80e-02,
1020,6.00e-02,
1021,-1.20e-02,
1022,6.00e-02,
1023,-4.00e-03,
1024,6.40e-02,
1025,-1.20e-02,
1026,6.00e-02,
1027,-8.00e-03,
1028,-4.00e-03,
1029,6.40e-02,
1030,6.40e-02,
1031,-8.00e-03,
1032,-4.00e-03,
1033,6.40e-02,
1034,-8.00e-03,
1035,6.40e-02,
1036,6.40e-02,
1037,-1.20e-02,
1038,6.80e-02,
1039,-8.00e-03,
1040,-4.00e-03,
1041,6.80e-02,
1042,4.00e-03,
1043,7.20e-02,
1044,6.40e-02,
1045,-4.00e-03,
1046,6.80e-02,
1047,-4.00e-03,
1048,2.12e-01,
1049,-8.00e-03,
1050,6.40e-02,
1051,-1.20e-02,
1052,6.40e-02,
1053,-8.00e-03,
1054,-1.20e-02,
1055,6.00e-02,
1056,6.00e-02,
1057,-4.00e-03,
1058,6.40e-02,
1059,-1.20e-02,
1060,-8.00e-03,
1061,6.00e-02,
1062,6.00e-02,
1063,-8.00e-03,
1064,5.60e-02,
1065,-8.00e-03,
1066,-4.00e-03,
1067,6.00e-02,
1068,6.40e-02,
1069,-8.00e-03,
1070,6.40e-02,
1071,-8.00e-03,
1072,-8.00e-03,
1073,6.00e-02,
1074,6.40e-02,
1075,-8.00e-03,
1076,6.00e-02,
1077,-8.00e-03,
1078,6.00e-02,
1079,-4.00e-03,
1080,0.00e+00,
1081,6.40e-02,
1082,6.40e-02,
1083,-4.00e-03,
1084,6.80e-02,
1085,-8.00e-03,
1086,6.40e-02,
1087,-8.00e-03,
1088,6.80e-02,
1089,-8.00e-03,
1090,6.00e-02,
1091,-4.00e-03,
1092,6.40e-02,
1093,-4.00e-03,
1094,6.00e-02,
1095,-4.00e-03,
1096,6.40e-02,
1097,-4.00e-03,
1098,6.40e-02,
1099,-4.00e-03,
1100,6.00e-02,
1101,-8.00e-03,
1102,-4.00e-03,
1103,6.00e-02,
1104,6.40e-02,
1105,-8.00e-03,
1106,-8.00e-03,
1107,6.00e-02,
1108,-1.20e-02,
1109,6.00e-02,
1110,6.40e-02,
1111,-8.00e-03,
1112,-4.00e-03,
1113,6.00e-02,
1114,-4.00e-03,
1115,6.00e-02,
1116,6.00e-02,
1117,-1.20e-02,
1118,6.00e-02,
1119,-8.00e-03,
1120,6.40e-02,
1121,-8.00e-03,
1122,6.00e-02,
1123,-8.00e-03,
1124,6.40e-02,
1125,-8.00e-03,
1126,-1.20e-02,
1127,6.00e-02,
1128,-1.48e-01,
1129,6.00e-02,
1130,6.80e-02,
1131,-4.00e-03,
1132,-4.00e-03,
1133,6.40e-02,
1134,0.00e+00,
1135,7.20e-02,
1136,6.80e-02,
1137,-4.00e-03,
1138,6.00e-02,
1139,-4.00e-03,
1140,6.40e-02,
1141,-4.00e-03,
1142,-1.20e-02,
1143,6.80e-02,
1144,-4.00e-03,
1145,6.40e-02,
1146,-8.00e-03,
1147,6.80e-02,
1148,-8.00e-03,
1149,6.40e-02,
1150,-4.00e-03,
1151,6.40e-02,
1152,-1.60e-02,
1153,6.40e-02,
1154,-4.00e-03,
1155,6.40e-02,
1156,0.00e+00,
1157,6.80e-02,
1158,6.80e-02,
1159,-4.00e-03,
1160,0.00e+00,
1161,6.40e-02,
1162,0.00e+00,
1163,6.40e-02,
1164,6.80e-02,
1165,-1.20e-02,
1166,-4.00e-03,
1167,6.80e-02,
1168,-4.00e-03,
1169,6.80e-02,
1170,6.40e-02,
1171,-8.00e-03,
1172,-8.00e-03,
1173,6.00e-02,
1174,6.00e-02,
1175,-1.20e-02,
1176,-1.20e-02,
1177,6.40e-02,
1178,6.80e-02,
1179,-8.00e-03,
1180,-4.00e-03,
1181,6.40e-02,
1182,0.00e+00,
1183,6.40e-02,
1184,-4.00e-03,
1185,6.80e-02,
1186,-1.20e-02,
1187,6.80e-02,
1188,0.00e+00,
1189,6.40e-02,
1190,-4.00e-03,
1191,6.40e-02,
1192,-8.00e-03,
1193,6.00e-02,
1194,-4.00e-03,
1195,6.40e-02,
1196,-4.00e-03,
1197,6.80e-02,
1198,6.40e-02,
1199,-4.00e-03,
