X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-5.960000e-02,1.000000e-04
0,0.00e+00,-1.60e-02,
1,-1.20e+00,8.00e-03,
2,-8.00e-01,-1.20e-02,
3,4.00e-01,8.00e-03,
4,0.00e+00,-1.20e-02,
5,1.60e+00,1.20e-02,
6,1.20e+00,-8.00e-03,
7,2.40e+00,1.20e-02,
8,1.60e+00,-8.00e-03,
9,0.00e+00,1.60e-02,
10,1.60e+00,-8.00e-03,
11,8.00e-01,1.60e-02,
12,1.60e+00,-4.00e-03,
13,4.00e-01,2.00e-02,
14,4.00e-01,0.00e+00,
15,1.20e+00,2.00e-02,
16,1.20e+00,2.00e-02,
17,0.00e+00,0.00e+00,
18,4.00e-01,2.00e-02,
19,-1.60e+00,0.00e+00,
20,-1.20e+00,4.00e-03,
21,0.00e+00,2.40e-02,
22,0.00e+00,2.40e-02,
23,-1.60e+00,4.00e-03,
24,-1.60e+00,4.00e-03,
25,-4.00e-01,2.80e-02,
26,-4.00e-01,4.00e-03,
27,-1.20e+00,3.20e-02,
28,-1.20e+00,8.00e-03,
29,0.00e+00,2.80e-02,
30,4.00e-01,8.00e-03,
31,-8.00e-01,3.20e-02,
32,-8.00e-01,8.00e-03,
33,4.00e-01,3.20e-02,
34,-4.00e-01,1.20e-02,
35,8.00e-01,3.20e-02,
36,8.00e-01,3.20e-02,
37,-4.00e-01,8.00e-03,
38,8.00e-01,3.20e-02,
39,-4.00e-01,1.20e-02,
40,0.00e+00,1.20e-02,
41,1.20e+00,3.60e-02,
42,8.00e-01,3.60e-02,
43,2.40e+00,1.60e-02,
44,2.00e+00,1.60e-02,
45,8.00e-01,3.60e-02,
46,1.20e+00,1.60e-02,
47,4.00e-01,4.00e-02,
48,4.00e-01,1.60e-02,
49,1.20e+00,4.00e-02,
50,1.20e+00,4.00e-02,
51,0.00e+00,1.60e-02,
52,0.00e+00,1.60e-02,
53,1.20e+00,4.00e-02,
54,-4.00e-01,4.00e-02,
55,8.00e-01,1.60e-02,
56,4.00e-01,2.00e-02,
57,-8.00e-01,5.20e-02,
58,4.00e-01,2.00e-02,
59,-1.20e+00,4.00e-02,
60,-1.20e+00,2.00e-02,
61,-4.00e-01,4.40e-02,
62,-4.00e-01,2.00e-02,
63,-1.60e+00,4.00e-02,
64,-2.00e+00,2.00e-02,
65,0.00e+00,4.40e-02,
66,-8.00e-01,2.00e-02,
67,0.00e+00,4.40e-02,
68,0.00e+00,2.00e-02,
69,-1.20e+00,4.40e-02,
70,-4.00e-01,2.00e-02,
71,-1.60e+00,4.40e-02,
72,-1.20e+00,2.00e-02,
73,0.00e+00,4.40e-02,
74,0.00e+00,4.40e-02,
75,-1.20e+00,2.00e-02,
76,-1.20e+00,2.40e-02,
77,0.00e+00,4.80e-02,
78,-1.20e+00,2.40e-02,
79,4.00e-01,4.40e-02,
80,4.00e-01,2.40e-02,
81,-4.00e-01,4.80e-02,
82,4.00e-01,4.40e-02,
83,-8.00e-01,2.40e-02,
84,0.00e+00,2.40e-02,
85,-1.20e+00,4.80e-02,
86,4.00e-01,2.40e-02,
87,-8.00e-01,4.80e-02,
88,-4.00e-01,4.80e-02,
89,1.20e+00,2.40e-02,
90,4.00e-01,4.80e-02,
91,2.40e+00,2.80e-02,
92,1.20e+00,4.80e-02,
93,2.40e+00,2.80e-02,
94,2.40e+00,2.80e-02,
95,4.00e-01,4.80e-02,
96,4.00e-01,5.20e-02,
97,2.40e+00,2.80e-02,
98,1.60e+00,5.20e-02,
99,2.80e+00,2.80e-02,
100,8.00e-01,5.20e-02,
101,2.00e+00,2.80e-02,
102,1.60e+00,5.20e-02,
103,4.00e-01,3.20e-02,
104,4.00e-01,5.20e-02,
105,1.60e+00,3.20e-02,
106,1.60e+00,3.20e-02,
107,-4.00e-01,5.60e-02,
108,4.00e-01,5.20e-02,
109,-8.00e-01,3.20e-02,
110,-8.00e-01,3.20e-02,
111,4.00e-01,5.20e-02,
112,-4.00e-01,5.20e-02,
113,8.00e-01,2.80e-02,
114,0.00e+00,3.20e-02,
115,1.20e+00,5.20e-02,
116,8.00e-01,5.60e-02,
117,2.00e+00,3.20e-02,
118,2.80e+00,5.20e-02,
119,4.00e-01,3.20e-02,
120,1.20e+00,5.60e-02,
121,4.00e-01,3.20e-02,
122,4.00e-01,5.20e-02,
123,1.60e+00,3.20e-02,
124,2.00e+00,3.20e-02,
125,1.20e+00,5.60e-02,
126,2.00e+00,6.00e-02,
127,0.00e+00,3.20e-02,
128,1.20e+00,2.20e-01,
129,-1.20e+00,3.60e-02,
130,-8.00e-01,4.00e-02,
131,-2.00e+00,6.80e-02,
132,-2.00e+00,4.40e-02,
133,-4.00e-01,6.80e-02,
134,-1.20e+00,4.40e-02,
135,4.00e-01,7.20e-02,
136,0.00e+00,7.20e-02,
137,1.20e+00,5.20e-02,
138,0.00e+00,7.20e-02,
139,1.20e+00,5.20e-02,
140,1.20e+00,7.20e-02,
141,4.00e-01,5.20e-02,
142,4.00e-01,7.20e-02,
143,1.60e+00,4.80e-02,
144,1.60e+00,7.20e-02,
145,4.00e-01,4.80e-02,
146,1.20e+00,6.80e-02,
147,2.80e+00,4.40e-02,
148,2.00e+00,4.40e-02,
149,2.80e+00,6.80e-02,
150,2.80e+00,4.40e-02,
151,1.20e+00,6.40e-02,
152,1.60e+00,6.40e-02,
153,8.00e-01,3.60e-02,
154,8.00e-01,3.60e-02,
155,1.60e+00,6.40e-02,
156,2.00e+00,3.60e-02,
157,1.20e+00,6.00e-02,
158,2.40e+00,5.60e-02,
159,1.20e+00,3.20e-02,
160,1.60e+00,5.60e-02,
161,2.80e+00,3.20e-02,
162,2.40e+00,3.20e-02,
163,8.00e-01,6.00e-02,
164,1.20e+00,5.20e-02,
165,0.00e+00,3.20e-02,
166,8.00e-01,3.20e-02,
167,-4.00e-01,5.20e-02,
168,0.00e+00,5.20e-02,
169,-1.60e+00,2.80e-02,
170,-8.00e-01,4.80e-02,
171,-2.00e+00,2.80e-02,
172,-1.20e+00,4.80e-02,
173,-2.80e+00,2.80e-02,
174,-2.00e+00,2.80e-02,
175,-3.60e+00,4.80e-02,
176,-2.80e+00,2.40e-02,
177,-4.40e+00,4.80e-02,
178,-4.40e+00,4.80e-02,
179,-2.80e+00,2.40e-02,
180,-3.60e+00,4.40e-02,
181,-1.20e+00,2.40e-02,
182,-2.00e+00,2.40e-02,
183,-8.00e-01,4.40e-02,
184,-1.60e+00,2.40e-02,
185,-4.00e-01,4.40e-02,
186,-1.60e+00,4.40e-02,
187,-4.00e-01,2.00e-02,
188,-8.00e-01,4.00e-02,
189,4.00e-01,2.00e-02,
190,4.00e-01,4.00e-02,
191,-8.00e-01,2.00e-02,
192,8.00e-01,4.00e-02,
193,-4.00e-01,1.60e-02,
194,-4.00e-01,1.60e-02,
195,1.60e+00,4.00e-02,
196,1.60e+00,1.60e-02,
197,8.00e-01,4.00e-02,
198,1.60e+00,3.60e-02,
199,-8.00e-01,1.60e-02,
200,0.00e+00,1.60e-02,
201,-1.20e+00,4.00e-02,
202,-1.20e+00,3.60e-02,
203,4.00e-01,1.60e-02,
204,0.00e+00,3.60e-02,
205,8.00e-01,1.20e-02,
206,8.00e-01,1.60e-02,
207,-4.00e-01,3.60e-02,
208,0.00e+00,1.20e-02,
209,1.20e+00,3.60e-02,
210,0.00e+00,1.20e-02,
211,1.20e+00,3.60e-02,
212,4.00e-01,3.60e-02,
213,1.60e+00,1.20e-02,
214,1.60e+00,3.60e-02,
215,0.00e+00,1.20e-02,
216,1.60e+00,3.60e-02,
217,4.00e-01,1.20e-02,
218,4.00e-01,1.20e-02,
219,2.80e+00,3.60e-02,
220,2.40e+00,1.20e-02,
221,3.60e+00,3.20e-02,
222,3.20e+00,3.20e-02,
223,2.00e+00,8.00e-03,
224,2.80e+00,3.20e-02,
225,1.20e+00,8.00e-03,
226,1.60e+00,3.20e-02,
227,8.00e-01,8.00e-03,
228,1.60e+00,8.00e-03,
229,4.00e-01,3.20e-02,
230,4.00e-01,2.80e-02,
231,1.60e+00,8.00e-03,
232,1.60e+00,2.80e-02,
233,4.00e-01,4.00e-03,
234,4.00e-01,4.00e-03,
235,1.60e+00,2.80e-02,
236,1.60e+00,4.00e-03,
237,4.00e-01,2.80e-02,
238,8.00e-01,4.00e-03,
239,2.80e+00,2.80e-02,
240,1.20e+00,2.80e-02,
241,2.40e+00,4.00e-03,
242,1.20e+00,2.80e-02,
243,3.20e+00,4.00e-03,
244,2.00e+00,4.00e-03,
245,3.20e+00,2.80e-02,
246,2.80e+00,2.40e-02,
247,1.20e+00,4.00e-03,
248,2.00e+00,2.40e-02,
249,4.00e-01,4.00e-03,
250,1.20e+00,4.00e-03,
251,-4.00e-01,2.80e-02,
252,8.00e-01,2.80e-02,
253,-8.00e-01,0.00e+00,
254,0.00e+00,4.00e-03,
255,-1.20e+00,2.80e-02,
256,-8.00e-01,2.40e-02,
257,4.00e-01,0.00e+00,
258,-4.00e-01,4.00e-03,
259,1.60e+00,2.80e-02,
260,1.60e+00,4.00e-03,
261,4.00e-01,2.80e-02,
262,1.20e+00,2.40e-02,
263,-4.00e-01,4.00e-03,
264,-4.00e-01,4.00e-03,
265,1.20e+00,2.80e-02,
266,4.00e-01,2.40e-02,
267,-8.00e-01,4.00e-03,
268,-8.00e-01,4.00e-03,
269,4.00e-01,2.40e-02,
270,-4.00e-01,2.40e-02,
271,1.20e+00,4.00e-03,
272,8.00e-01,4.00e-03,
273,0.00e+00,2.40e-02,
274,0.00e+00,2.40e-02,
275,1.20e+00,4.00e-03,
276,8.00e-01,2.40e-02,
277,-8.00e-01,0.00e+00,
278,-4.00e-01,4.00e-03,
279,8.00e-01,2.40e-02,
280,1.60e+00,2.40e-02,
281,-8.00e-01,4.00e-03,
282,0.00e+00,2.40e-02,
283,-1.20e+00,0.00e+00,
284,-8.00e-01,2.80e-02,
285,4.00e-01,0.00e+00,
286,4.00e-01,2.40e-02,
287,-8.00e-01,0.00e+00,
288,-4.00e-01,2.40e-02,
289,1.20e+00,-1.60e-01,
290,4.00e-01,2.40e-02,
291,2.40e+00,-4.00e-03,
292,2.00e+00,1.60e-02,
293,3.20e+00,-8.00e-03,
294,2.80e+00,1.20e-02,
295,4.00e-01,-1.20e-02,
296,1.20e+00,8.00e-03,
297,0.00e+00,-1.20e-02,
298,1.60e+00,8.00e-03,
299,4.00e-01,-1.20e-02,
300,1.60e+00,8.00e-03,
301,8.00e-01,-1.60e-02,
302,8.00e-01,-1.60e-02,
303,2.40e+00,8.00e-03,
304,1.20e+00,8.00e-03,
305,2.80e+00,-1.60e-02,
306,3.20e+00,-1.20e-02,
307,2.00e+00,8.00e-03,
308,2.80e+00,-1.20e-02,
309,8.00e-01,1.20e-02,
310,8.00e-01,-1.20e-02,
311,2.40e+00,1.20e-02,
312,2.00e+00,-8.00e-03,
313,8.00e-01,1.20e-02,
314,8.00e-01,1.20e-02,
315,2.80e+00,-8.00e-03,
316,2.40e+00,-8.00e-03,
317,8.00e-01,1.60e-02,
318,8.00e-01,1.60e-02,
319,2.40e+00,-8.00e-03,
320,1.20e+00,-4.00e-03,
321,2.40e+00,2.00e-02,
322,1.60e+00,-4.00e-03,
323,8.00e-01,2.00e-02,
324,1.60e+00,2.00e-02,
325,8.00e-01,-4.00e-03,
326,1.60e+00,0.00e+00,
327,0.00e+00,2.40e-02,
328,8.00e-01,0.00e+00,
329,-4.00e-01,2.40e-02,
330,-4.00e-01,4.00e-03,
331,1.20e+00,2.80e-02,
332,8.00e-01,2.80e-02,
333,0.00e+00,4.00e-03,
334,0.00e+00,4.00e-03,
335,1.60e+00,2.80e-02,
336,1.60e+00,2.80e-02,
337,8.00e-01,8.00e-03,
338,2.40e+00,3.20e-02,
339,4.00e-01,8.00e-03,
340,1.20e+00,3.20e-02,
341,0.00e+00,8.00e-03,
342,0.00e+00,8.00e-03,
343,1.60e+00,3.60e-02,
344,1.60e+00,1.20e-02,
345,8.00e-01,3.60e-02,
346,1.20e+00,1.60e-02,
347,2.80e+00,3.60e-02,
348,2.80e+00,1.20e-02,
349,4.00e-01,3.60e-02,
350,4.00e-01,1.60e-02,
351,1.60e+00,3.60e-02,
352,2.40e+00,3.60e-02,
353,8.00e-01,1.60e-02,
354,8.00e-01,3.60e-02,
355,2.80e+00,1.60e-02,
356,2.00e+00,4.00e-02,
357,2.80e+00,1.60e-02,
358,2.80e+00,4.00e-02,
359,1.60e+00,1.60e-02,
360,2.40e+00,4.00e-02,
361,1.20e+00,1.60e-02,
362,2.40e+00,2.00e-02,
363,4.00e-01,4.40e-02,
364,4.00e-01,2.00e-02,
365,1.60e+00,5.20e-02,
366,2.40e+00,2.00e-02,
367,8.00e-01,4.00e-02,
368,1.20e+00,4.00e-02,
369,-4.00e-01,2.00e-02,
370,8.00e-01,4.40e-02,
371,-4.00e-01,2.00e-02,
372,-4.00e-01,2.00e-02,
373,8.00e-01,4.40e-02,
374,8.00e-01,4.40e-02,
375,-4.00e-01,2.00e-02,
376,-4.00e-01,2.40e-02,
377,1.60e+00,4.40e-02,
378,1.60e+00,2.40e-02,
379,0.00e+00,4.40e-02,
380,-4.00e-01,2.40e-02,
381,8.00e-01,4.40e-02,
382,4.00e-01,4.40e-02,
383,-1.20e+00,2.40e-02,
384,-4.00e-01,2.40e-02,
385,-2.00e+00,4.80e-02,
386,-2.00e+00,4.40e-02,
387,-4.00e-01,2.40e-02,
388,-8.00e-01,4.40e-02,
389,4.00e-01,2.00e-02,
390,-4.00e-01,2.40e-02,
391,8.00e-01,4.40e-02,
392,-4.00e-01,4.40e-02,
393,8.00e-01,2.00e-02,
394,0.00e+00,2.40e-02,
395,1.60e+00,4.80e-02,
396,4.00e-01,4.40e-02,
