X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-5.960000e-02,1.000000e-04
0,0.00e+00,1.20e-02,
1,4.00e+00,-1.60e-02,
2,2.00e+00,-1.20e-02,
3,0.00e+00,1.60e-02,
4,2.00e+00,-1.20e-02,
5,0.00e+00,1.60e-02,
6,0.00e+00,-8.00e-03,
7,2.00e+00,1.60e-02,
8,0.00e+00,1.60e-02,
9,2.00e+00,-8.00e-03,
10,2.00e+00,-4.00e-03,
11,0.00e+00,1.60e-02,
12,2.00e+00,-4.00e-03,
13,0.00e+00,2.00e-02,
14,2.00e+00,2.00e-02,
15,-2.00e+00,-4.00e-03,
16,2.00e+00,-4.00e-03,
17,-2.00e+00,2.40e-02,
18,-2.00e+00,-4.00e-03,
19,2.00e+00,2.40e-02,
20,2.00e+00,-4.00e-03,
21,-2.00e+00,2.40e-02,
22,2.00e+00,0.00e+00,
23,-2.00e+00,2.40e-02,
24,2.00e+00,0.00e+00,
25,-2.00e+00,2.80e-02,
26,0.00e+00,0.00e+00,
27,-1.20e+01,2.80e-02,
28,-2.20e+01,0.00e+00,
29,-8.00e+00,2.80e-02,
30,-1.00e+01,0.00e+00,
31,1.60e+01,2.80e-02,
32,-1.00e+01,4.00e-03,
33,1.00e+01,2.80e-02,
34,-6.00e+00,2.80e-02,
35,8.00e+00,8.00e-03,
36,-4.00e+00,3.20e-02,
37,4.00e+00,4.00e-03,
38,-2.00e+00,3.20e-02,
39,4.00e+00,8.00e-03,
40,0.00e+00,3.20e-02,
41,4.00e+00,8.00e-03,
42,0.00e+00,8.00e-03,
43,4.00e+00,3.60e-02,
44,2.00e+00,1.20e-02,
45,0.00e+00,3.60e-02,
46,2.00e+00,1.20e-02,
47,-2.00e+00,3.60e-02,
48,0.00e+00,1.20e-02,
49,2.00e+00,4.00e-02,
50,0.00e+00,1.60e-02,
51,2.00e+00,4.00e-02,
52,0.00e+00,4.00e-02,
53,4.00e+00,1.60e-02,
54,4.00e+00,4.00e-02,
55,0.00e+00,2.00e-02,
56,4.00e+00,2.00e-02,
57,0.00e+00,5.20e-02,
58,4.00e+00,4.00e-02,
59,0.00e+00,1.60e-02,
60,4.00e+00,1.60e-02,
61,0.00e+00,4.40e-02,
62,0.00e+00,2.00e-02,
63,4.00e+00,4.40e-02,
64,4.00e+00,4.40e-02,
65,0.00e+00,1.60e-02,
66,4.00e+00,4.40e-02,
67,0.00e+00,1.60e-02,
68,2.00e+00,4.40e-02,
69,0.00e+00,2.00e-02,
70,0.00e+00,4.40e-02,
71,4.00e+00,2.00e-02,
72,0.00e+00,4.40e-02,
73,4.00e+00,2.00e-02,
74,0.00e+00,2.40e-02,
75,4.00e+00,4.80e-02,
76,4.00e+00,2.40e-02,
77,0.00e+00,4.80e-02,
78,4.00e+00,2.40e-02,
79,0.00e+00,4.80e-02,
80,4.00e+00,2.40e-02,
81,0.00e+00,4.80e-02,
82,4.00e+00,4.80e-02,
83,0.00e+00,2.40e-02,
84,4.00e+00,4.80e-02,
85,0.00e+00,2.00e-02,
86,4.00e+00,2.40e-02,
87,0.00e+00,4.80e-02,
88,4.00e+00,4.80e-02,
89,0.00e+00,2.40e-02,
90,4.00e+00,4.80e-02,
91,0.00e+00,2.40e-02,
92,4.00e+00,2.40e-02,
93,0.00e+00,5.20e-02,
94,4.00e+00,4.80e-02,
95,0.00e+00,2.40e-02,
96,4.00e+00,2.80e-02,
97,0.00e+00,5.20e-02,
98,0.00e+00,5.20e-02,
99,4.00e+00,2.40e-02,
100,0.00e+00,4.80e-02,
101,4.00e+00,2.40e-02,
102,0.00e+00,2.40e-02,
103,4.00e+00,5.20e-02,
104,4.00e+00,4.80e-02,
105,0.00e+00,2.40e-02,
106,0.00e+00,4.80e-02,
107,4.00e+00,2.40e-02,
108,0.00e+00,5.20e-02,
109,4.00e+00,2.40e-02,
110,2.00e+00,5.20e-02,
111,0.00e+00,2.40e-02,
112,2.00e+00,2.80e-02,
113,0.00e+00,5.60e-02,
114,2.00e+00,5.20e-02,
115,0.00e+00,2.80e-02,
116,0.00e+00,2.80e-02,
117,4.00e+00,5.60e-02,
118,0.00e+00,5.20e-02,
119,4.00e+00,2.40e-02,
120,2.00e+00,5.20e-02,
121,0.00e+00,2.80e-02,
122,0.00e+00,5.60e-02,
123,4.00e+00,2.80e-02,
124,2.00e+00,2.80e-02,
125,0.00e+00,5.60e-02,
126,2.00e+00,5.60e-02,
127,0.00e+00,3.20e-02,
128,4.00e+00,2.20e-01,
129,-2.00e+00,3.20e-02,
130,-2.00e+00,3.60e-02,
131,2.00e+00,6.40e-02,
132,0.00e+00,7.20e-02,
133,4.00e+00,4.40e-02,
134,4.00e+00,7.60e-02,
135,0.00e+00,4.80e-02,
136,0.00e+00,7.60e-02,
137,4.00e+00,4.80e-02,
138,4.00e+00,5.20e-02,
139,0.00e+00,7.60e-02,
140,0.00e+00,5.20e-02,
141,4.00e+00,7.60e-02,
142,0.00e+00,7.60e-02,
143,4.00e+00,4.80e-02,
144,0.00e+00,7.20e-02,
145,4.00e+00,4.80e-02,
146,0.00e+00,4.40e-02,
147,4.00e+00,7.20e-02,
148,0.00e+00,6.80e-02,
149,4.00e+00,4.40e-02,
150,0.00e+00,6.80e-02,
151,4.00e+00,4.40e-02,
152,0.00e+00,6.80e-02,
153,4.00e+00,4.00e-02,
154,0.00e+00,6.40e-02,
